,Domain,Variance,Mean,One_minus_Mean,Position,Gene
256,WHCoV_35earlyB_sz44_nsp14ExoN_19456_19587,0.0,1.0,0.0,19456,nsp14ExoN
257,WHCoV_35earlyB_sz44_nsp15endo_19654_19785,0.0,1.0,0.0,19654,nsp15endo
258,WHCoV_35earlyB_sz44_nsp15endo_19720_19851,0.0,1.0,0.0,19720,nsp15endo
259,WHCoV_35earlyB_sz44_nsp15endo_19786_19917,0.0,1.0,0.0,19786,nsp15endo
260,WHCoV_35earlyB_sz44_nsp15endo_19918_20049,0.0,1.0,0.0,19918,nsp15endo
261,WHCoV_35earlyB_sz44_nsp15endo_19984_20115,0.0,1.0,0.0,19984,nsp15endo
262,WHCoV_35earlyB_sz44_nsp15endo_20050_20181,0.0,1.0,0.0,20050,nsp15endo
263,WHCoV_35earlyB_sz44_nsp15endo_20116_20247,0.0,1.0,0.0,20116,nsp15endo
264,WHCoV_35earlyB_sz44_nsp15endo_20182_20313,0.0,1.0,0.0,20182,nsp15endo
265,WHCoV_35earlyB_sz44_nsp15endo_20248_20379,3.1587291283000874e-05,0.9992051756007393,0.0007948243992607074,20248,nsp15endo
266,WHCoV_35earlyB_sz44_nsp15endo_20314_20445,3.4054794457193035e-05,0.9991747146619843,0.0008252853380157354,20314,nsp15endo
267,WHCoV_35earlyB_sz44_nsp15endo_20380_20511,0.0,1.0,0.0,20380,nsp15endo
268,WHCoV_35earlyB_sz44_nsp15endo_20446_20577,0.0,1.0,0.0,20446,nsp15endo
269,WHCoV_35earlyB_sz44_nsp15endo_20512_20643,4.592735988803466e-05,0.9990415913200724,0.0009584086799275804,20512,nsp15endo
270,WHCoV_35earlyB_sz44_nsp16OMT_20710_20841,0.0,1.0,0.0,20710,nsp16OMT
271,WHCoV_35earlyB_sz44_nsp16OMT_20776_20907,0.0,1.0,0.0,20776,nsp16OMT
272,WHCoV_35earlyB_sz44_nsp16OMT_20842_20973,0.0,1.0,0.0,20842,nsp16OMT
273,WHCoV_35earlyB_sz44_nsp16OMT_20908_21039,0.0,1.0,0.0,20908,nsp16OMT
274,WHCoV_35earlyB_sz44_nsp16OMT_20974_21105,0.0,1.0,0.0,20974,nsp16OMT
275,WHCoV_35earlyB_sz44_nsp16OMT_21040_21171,0.0,1.0,0.0,21040,nsp16OMT
276,WHCoV_35earlyB_sz44_nsp16OMT_21106_21237,0.0,1.0,0.0,21106,nsp16OMT
277,WHCoV_35earlyB_sz44_nsp16OMT_21172_21303,0.0,1.0,0.0,21172,nsp16OMT
278,WHCoV_35earlyB_sz44_nsp16OMT_21304_21435,0.0,1.0,0.0,21304,nsp16OMT
279,WHCoV_35earlyB_sz44_nsp16OMT_21370_21501,0.0,1.0,0.0,21370,nsp16OMT
280,WHCoV_35earlyB_sz44_nsp16OMT_21421_21552,0.0,1.0,0.0,21421,nsp16OMT
281,WHCoV_35earlyB_sz44_Spike_21569_21700,0.0,1.0,0.0,21569,Spike
282,WHCoV_35earlyB_sz44_Spike_21767_21898,8.324691749804112e-05,0.9604798628963159,0.03952013710368407,21767,Spike
283,WHCoV_35earlyB_sz44_Spike_21833_21964,4.580798725172229e-05,0.9984096802074329,0.0015903197925670742,21833,Spike
284,WHCoV_35earlyB_sz44_Spike_21899_22030,0.00015199027014949605,0.9145683151718353,0.08543168482816466,21899,Spike
285,WHCoV_35earlyB_sz44_Spike_21965_22096,0.00011873998692513382,0.9244891122278047,0.07551088777219528,21965,Spike
286,WHCoV_35earlyB_sz44_Spike_22031_22162,0.0,1.0,0.0,22031,Spike
287,WHCoV_35earlyB_sz44_Spike_22097_22228,0.0,1.0,0.0,22097,Spike
288,WHCoV_35earlyB_sz44_Spike_22163_22294,0.0,1.0,0.0,22163,Spike
289,WHCoV_35earlyB_sz44_Spike_22229_22360,0.0,1.0,0.0,22229,Spike
290,WHCoV_35earlyB_sz44_Spike_22295_22426,1.3466306530753916e-05,0.999463667820069,0.0005363321799309873,22295,Spike
291,WHCoV_35earlyB_sz44_Spike_22361_22492,5.955567003478788e-06,0.9996548748921483,0.0003451251078516737,22361,Spike
292,WHCoV_35earlyB_sz44_Spike_22427_22558,0.0,1.0,0.0,22427,Spike
293,WHCoV_35earlyB_sz44_Spike_22691_22822,0.0,1.0,0.0,22691,Spike
294,WHCoV_35earlyB_sz44_Spike_22757_22888,0.0,1.0,0.0,22757,Spike
295,WHCoV_35earlyB_sz44_Spike_22823_22954,0.0,1.0,0.0,22823,Spike
296,WHCoV_35earlyB_sz44_Spike_22889_23020,1.4909899940593444e-05,0.9994539249146758,0.0005460750853242269,22889,Spike
297,WHCoV_35earlyB_sz44_Spike_22955_23086,5.802739091856037e-05,0.954295652173912,0.04570434782608801,22955,Spike
298,WHCoV_35earlyB_sz44_Spike_23021_23152,4.2896357340190394e-05,0.954614065180102,0.045385934819898055,23021,Spike
299,WHCoV_35earlyB_sz44_Spike_23087_23218,0.0,1.0,0.0,23087,Spike
300,WHCoV_35earlyB_sz44_Spike_23153_23284,3.086734693877562e-05,0.9615000000000009,0.03849999999999909,23153,Spike
301,WHCoV_35earlyB_sz44_Spike_23219_23350,4.015216334883582e-05,0.9640928632846084,0.035907136715391585,23219,Spike
302,WHCoV_35earlyB_sz44_Spike_23285_23416,4.3368465786039915e-05,0.9634934497816603,0.036506550218339706,23285,Spike
303,WHCoV_35earlyB_sz44_Spike_23351_23482,2.6630414681148256e-05,0.9642397914856642,0.03576020851433581,23351,Spike
304,WHCoV_35earlyB_sz44_Spike_23417_23548,0.0,1.0,0.0,23417,Spike
305,WHCoV_35earlyB_sz44_Spike_23483_23614,3.5727326188344454e-05,0.9585798816568054,0.04142011834319459,23483,Spike
306,WHCoV_35earlyB_sz44_Spike_23549_23680,2.9585798816567986e-05,0.9623076923076913,0.03769230769230869,23549,Spike
307,WHCoV_35earlyB_sz44_Spike_23615_23746,5.8049561074703116e-05,0.9627374301675979,0.03726256983240206,23615,Spike
308,WHCoV_35earlyB_sz44_Spike_23681_23812,5.858145378669319e-05,0.9692335766423363,0.030766423357663664,23681,Spike
309,WHCoV_35earlyB_sz44_Spike_23747_23878,1.760429325463176e-05,0.9994066317626528,0.000593368237347236,23747,Spike
310,WHCoV_35earlyB_sz44_Spike_23813_23944,0.0,1.0,0.0,23813,Spike
311,WHCoV_35earlyB_sz44_Spike_23879_24010,0.0,1.0,0.0,23879,Spike
312,WHCoV_35earlyB_sz44_Spike_23945_24076,0.0,1.0,0.0,23945,Spike
313,WHCoV_35earlyB_sz44_Spike_24011_24142,0.0,1.0,0.0,24011,Spike
314,WHCoV_35earlyB_sz44_Spike_24077_24208,0.0,1.0,0.0,24077,Spike
315,WHCoV_35earlyB_sz44_Spike_24143_24274,0.0,1.0,0.0,24143,Spike
316,WHCoV_35earlyB_sz44_Spike_24209_24340,0.0,1.0,0.0,24209,Spike
317,WHCoV_35earlyB_sz44_Spike_24275_24406,2.827627718125273e-05,0.9992479856759177,0.0007520143240823396,24275,Spike
318,WHCoV_35earlyB_sz44_Spike_24341_24472,2.6045964634125384e-05,0.999278252611586,0.000721747388414018,24341,Spike
319,WHCoV_35earlyB_sz44_Spike_24407_24538,1.183099528247819e-05,0.976164639850328,0.023835360149672025,24407,Spike
320,WHCoV_35earlyB_sz44_Spike_24473_24604,9.803788074781134e-06,0.9783025830258315,0.021697416974168493,24473,Spike
321,WHCoV_35earlyB_sz44_Spike_24539_24670,0.0,1.0,0.0,24539,Spike
322,WHCoV_35earlyB_sz44_Spike_24605_24736,0.0,1.0,0.0,24605,Spike
323,WHCoV_35earlyB_sz44_Spike_24671_24802,0.0,1.0,0.0,24671,Spike
324,WHCoV_35earlyB_sz44_Spike_24737_24868,0.0,1.0,0.0,24737,Spike
325,WHCoV_35earlyB_sz44_Spike_24803_24934,3.0527726126634184e-05,0.9617123857024104,0.038287614297589645,24803,Spike
326,WHCoV_35earlyB_sz44_Spike_24869_25000,1.051357900270308e-05,0.9775308641975312,0.022469135802468787,24869,Spike
327,WHCoV_35earlyB_sz44_Spike_24935_25066,0.0,1.0,0.0,24935,Spike
328,WHCoV_35earlyB_sz44_Spike_25001_25132,0.0,1.0,0.0,25001,Spike
329,WHCoV_35earlyB_sz44_Spike_25067_25198,0.0,1.0,0.0,25067,Spike
330,WHCoV_35earlyB_sz44_Spike_25133_25264,0.0,1.0,0.0,25133,Spike
331,WHCoV_35earlyB_sz44_Spike_25199_25258,1.782134105591442e-05,0.9994029850746269,0.0005970149253731183,25199,Spike
332,WHCoV_35earlyB_sz44_Spike_25328_25381,1.2309888701124538e-05,0.9995038167938931,0.0004961832061068927,25328,Spike
333,WHCoV_35earlyB_sz44_ORF3a_25414_25545,2.6852110324132896e-05,0.9989528795811518,0.0010471204188482464,25414,ORF3a
334,WHCoV_35earlyB_sz44_ORF3a_25480_25611,0.0,1.0,0.0,25480,ORF3a
335,WHCoV_35earlyB_sz44_ORF3a_25546_25677,2.5186268267703037e-05,0.9992902638762512,0.0007097361237488053,25546,ORF3a
336,WHCoV_35earlyB_sz44_ORF3a_25612_25743,5.408937287407071e-05,0.9985891325071496,0.001410867492850354,25612,ORF3a
337,WHCoV_35earlyB_sz44_ORF3a_25678_25809,8.561236623067828e-06,0.9995862068965518,0.0004137931034482456,25678,ORF3a
338,WHCoV_35earlyB_sz44_ORF3a_25744_25875,0.0,1.0,0.0,25744,ORF3a
339,WHCoV_35earlyB_sz44_ORF3a_25810_25941,1.591058514135438e-05,0.9994358974358974,0.0005641025641025532,25810,ORF3a
340,WHCoV_35earlyB_sz44_ORF3a_26008_26139,0.0,1.0,0.0,26008,ORF3a
341,WHCoV_35earlyB_sz44_ORF3a_26086_26217,0.0,1.0,0.0,26086,ORF3a
342,WHCoV_35earlyB_sz44_ORF4E_26338_26469,0.0,1.0,0.0,26338,ORF4E
343,WHCoV_35earlyB_sz44_ORF4E_26362_26418,0.0,1.0,0.0,26362,ORF4E
344,WHCoV_35earlyB_sz44_ORF5M_26526_26657,6.364066969371362e-06,0.9994902293967715,0.0005097706032285432,26526,ORF5M
345,WHCoV_35earlyB_sz44_ORF5M_26592_26723,0.0,1.0,0.0,26592,ORF5M
346,WHCoV_35earlyB_sz44_ORF5M_26658_26789,7.80552386835389e-06,0.9996048918156162,0.0003951081843838189,26658,ORF5M
347,WHCoV_35earlyB_sz44_ORF5M_26724_26855,7.043822639421066e-06,0.9996246648793565,0.00037533512064347185,26724,ORF5M
348,WHCoV_35earlyB_sz44_ORF5M_26790_26921,0.0,1.0,0.0,26790,ORF5M
349,WHCoV_35earlyB_sz44_ORF5M_26856_26987,5.977805946509463e-06,0.9996542311191994,0.0003457688808006232,26856,ORF5M
350,WHCoV_35earlyB_sz44_ORF5M_26922_27053,6.144954876828192e-06,0.999649430324277,0.00035056967572300035,26922,ORF5M
351,WHCoV_35earlyB_sz44_ORF5M_26988_27119,0.0,1.0,0.0,26988,ORF5M
352,WHCoV_35earlyB_sz44_ORF5M_27054_27185,0.0,1.0,0.0,27054,ORF5M
353,WHCoV_35earlyB_sz44_ORF7a_27520_27651,1.3714738790477943e-05,0.9994762684124386,0.0005237315875613602,27520,ORF7a
354,WHCoV_35earlyB_sz44_ORF7a_27586_27717,0.0,1.0,0.0,27586,ORF7a
355,WHCoV_35earlyB_sz44_ORF7a_27625_27756,0.0,1.0,0.0,27625,ORF7a
356,WHCoV_35earlyB_sz44_ORF8_27954_28085,0.03696978418207326,0.7441148325358856,0.2558851674641144,27954,ORF8
357,WHCoV_35earlyB_sz44_ORF8_27954_28085.1,0.03696978418207326,0.7441148325358856,0.2558851674641144,27954,ORF8
358,WHCoV_35earlyB_sz44_ORF8_28020_28151,0.04925352801482195,0.8685363859362227,0.13146361406377727,28020,ORF8
359,WHCoV_35earlyB_sz44_ORF8_28020_28151.1,0.04925352801482195,0.8685363859362227,0.13146361406377727,28020,ORF8
360,WHCoV_35earlyB_sz44_ORF8_28086_28217,0.0531428554809939,0.9028363047001626,0.09716369529983737,28086,ORF8
361,WHCoV_35earlyB_sz44_ORF8_28086_28217.1,0.0531428554809939,0.9028363047001626,0.09716369529983737,28086,ORF8
362,WHCoV_35earlyB_sz44_ORF8_28125_28256,0.05747613289273005,0.9392150449713819,0.06078495502861814,28125,ORF8
363,WHCoV_35earlyB_sz44_ORF8_28125_28256.1,0.05747613289273005,0.9392150449713819,0.06078495502861814,28125,ORF8
364,WHCoV_35earlyB_sz44_ORF9N_28298_28429,1.6680219344881516e-08,0.9999817351598174,1.8264840182635744e-05,28298,ORF9N
365,WHCoV_35earlyB_sz44_ORF9N_28326_28457,1.245843726899978e-07,0.9999500831946756,4.991680532440146e-05,28326,ORF9N
366,WHCoV_35earlyB_sz44_ORF9N_28364_28495,1.4242731755949695e-08,0.9999831223628692,1.687763713076329e-05,28364,ORF9N
367,WHCoV_35earlyB_sz44_ORF9N_28392_28523,1.256273515869819e-07,0.9999498746867168,5.0125313283189143e-05,28392,ORF9N
368,WHCoV_35earlyB_sz44_ORF9N_28430_28561,1.4123296377374384e-08,0.999983193277311,1.6806722689000075e-05,28430,ORF9N
369,WHCoV_35earlyB_sz44_ORF9N_28443_28574,1.3104404244661957e-07,0.9999488054607508,5.1194539249177495e-05,28443,ORF9N
370,WHCoV_35earlyB_sz44_ORF9N_28496_28627,1.4685484646694517e-08,0.9999828620394173,1.7137960582669365e-05,28496,ORF9N
371,WHCoV_35earlyB_sz44_ORF9N_28562_28693,0.0,1.0,0.0,28562,ORF9N
372,WHCoV_35earlyB_sz44_ORF9N_28628_28759,0.0,1.0,0.0,28628,ORF9N
373,WHCoV_35earlyB_sz44_ORF9N_28694_28825,1.5960033854037022e-05,0.999417808219178,0.0005821917808219723,28694,ORF9N
374,WHCoV_35earlyB_sz44_ORF9N_28758_28889,2.403555555555563e-05,0.9660266666666668,0.03397333333333319,28758,ORF9N
375,WHCoV_35earlyB_sz44_ORF9N_28821_28883,2.9978216305046696e-05,0.9620585457979226,0.037941454202077396,28821,ORF9N
376,WHCoV_35earlyB_sz44_ORF9N_28964_29089,1.422222222222219e-05,0.9738666666666674,0.026133333333332565,28964,ORF9N
377,WHCoV_35earlyB_sz44_ORF9N_29024_29155,0.0,1.0,0.0,29024,ORF9N
378,WHCoV_35earlyB_sz44_ORF9N_29090_29221,1.4660349033588947e-08,0.9999828767123288,1.712328767122795e-05,29090,ORF9N
379,WHCoV_35earlyB_sz44_ORF9N_29156_29287,0.0,1.0,0.0,29156,ORF9N
380,WHCoV_35earlyB_sz44_ORF9N_29222_29353,0.0,1.0,0.0,29222,ORF9N
381,WHCoV_35earlyB_sz44_ORF9N_29399_29530,1.838490452259089e-08,0.9999808245445828,1.917545541718635e-05,29399,ORF9N
382,WHCoV_35earlyB_sz44_ORF9N_29411_29485,0.0,1.0,0.0,29411,ORF9N
