,Domain,Variance,Mean,One_minus_Mean,Position,Gene
230,WHCoV_35earlyB_sz44_nsp13hel_17608_17739,9.664042828727878e-06,0.9997579876934167,0.00024201230658327244,17608,nsp13hel
231,WHCoV_35earlyB_sz44_nsp13hel_17674_17805,1.502702808433834e-05,0.9995783926218708,0.00042160737812924065,17674,nsp13hel
232,WHCoV_35earlyB_sz44_nsp13hel_17740_17871,4.9218323534412525e-06,0.9998272884283247,0.00017271157167531026,17740,nsp13hel
233,WHCoV_35earlyB_sz44_nsp13hel_17806_17937,0.0,1.0,0.0,17806,nsp13hel
234,WHCoV_35earlyB_sz44_nsp13hel_17872_18003,0.0,1.0,0.0,17872,nsp13hel
235,WHCoV_35earlyB_sz44_nsp14ExoN_18070_18201,2.8428860770394757e-05,0.9991059826394304,0.0008940173605695989,18070,nsp14ExoN
236,WHCoV_35earlyB_sz44_nsp14ExoN_18136_18267,1.1769519382274304e-05,0.9997329224447868,0.0002670775552131577,18136,nsp14ExoN
237,WHCoV_35earlyB_sz44_nsp14ExoN_18202_18333,0.0,1.0,0.0,18202,nsp14ExoN
238,WHCoV_35earlyB_sz44_nsp14ExoN_18268_18399,0.0,1.0,0.0,18268,nsp14ExoN
239,WHCoV_35earlyB_sz44_nsp14ExoN_18334_18465,6.515029358351017e-06,0.9998012916045702,0.0001987083954297919,18334,nsp14ExoN
240,WHCoV_35earlyB_sz44_nsp14ExoN_18400_18531,4.503341350730854e-06,0.9997670988277308,0.00023290117226915097,18400,nsp14ExoN
241,WHCoV_35earlyB_sz44_nsp14ExoN_18466_18597,5.575649559895171e-06,0.9997397285740844,0.0002602714259155592,18466,nsp14ExoN
242,WHCoV_35earlyB_sz44_nsp14ExoN_18532_18663,6.17998415995136e-05,0.998660611192364,0.001339388807635955,18532,nsp14ExoN
243,WHCoV_35earlyB_sz44_nsp14ExoN_18598_18729,5.442774469464017e-05,0.99884066972026,0.001159330279740023,18598,nsp14ExoN
244,WHCoV_35earlyB_sz44_nsp14ExoN_18664_18795,0.0,1.0,0.0,18664,nsp14ExoN
245,WHCoV_35earlyB_sz44_nsp14ExoN_18730_18861,0.0,1.0,0.0,18730,nsp14ExoN
246,WHCoV_35earlyB_sz44_nsp14ExoN_18796_18927,0.0,1.0,0.0,18796,nsp14ExoN
247,WHCoV_35earlyB_sz44_nsp14ExoN_18862_18993,8.603920600299146e-07,0.9999277885235333,7.221147646674364e-05,18862,nsp14ExoN
248,WHCoV_35earlyB_sz44_nsp14ExoN_18928_19059,1.5681979902236114e-06,0.9999025103582745,9.748964172551222e-05,18928,nsp14ExoN
249,WHCoV_35earlyB_sz44_nsp14ExoN_18994_19125,0.0,1.0,0.0,18994,nsp14ExoN
250,WHCoV_35earlyB_sz44_nsp14ExoN_19060_19191,0.0,1.0,0.0,19060,nsp14ExoN
251,WHCoV_35earlyB_sz44_nsp14ExoN_19126_19257,3.617517274666622e-06,0.9998519312756886,0.00014806872431138984,19126,nsp14ExoN
252,WHCoV_35earlyB_sz44_nsp14ExoN_19192_19323,3.917369616881297e-06,0.9998459167950693,0.0001540832049307106,19192,nsp14ExoN
253,WHCoV_35earlyB_sz44_nsp14ExoN_19258_19389,0.0,1.0,0.0,19258,nsp14ExoN
254,WHCoV_35earlyB_sz44_nsp14ExoN_19324_19455,0.0,1.0,0.0,19324,nsp14ExoN
255,WHCoV_35earlyB_sz44_nsp14ExoN_19390_19521,0.0,1.0,0.0,19390,nsp14ExoN
256,WHCoV_35earlyB_sz44_nsp14ExoN_19456_19587,0.0,1.0,0.0,19456,nsp14ExoN
257,WHCoV_35earlyB_sz44_nsp15endo_19654_19785,8.005358006441983e-06,0.9996875420875421,0.00031245791245793075,19654,nsp15endo
258,WHCoV_35earlyB_sz44_nsp15endo_19720_19851,0.0,1.0,0.0,19720,nsp15endo
259,WHCoV_35earlyB_sz44_nsp15endo_19786_19917,0.0,1.0,0.0,19786,nsp15endo
260,WHCoV_35earlyB_sz44_nsp15endo_19918_20049,0.0,1.0,0.0,19918,nsp15endo
261,WHCoV_35earlyB_sz44_nsp15endo_19984_20115,3.870371006655844e-06,0.9998468438901651,0.00015315610983490657,19984,nsp15endo
262,WHCoV_35earlyB_sz44_nsp15endo_20050_20181,3.119125750474133e-06,0.9998625089369191,0.00013749106308091896,20050,nsp15endo
263,WHCoV_35earlyB_sz44_nsp15endo_20116_20247,0.0,1.0,0.0,20116,nsp15endo
264,WHCoV_35earlyB_sz44_nsp15endo_20182_20313,0.0,1.0,0.0,20182,nsp15endo
265,WHCoV_35earlyB_sz44_nsp15endo_20248_20379,0.0,1.0,0.0,20248,nsp15endo
266,WHCoV_35earlyB_sz44_nsp15endo_20314_20445,1.05366946501343e-05,0.9996434937611408,0.00035650623885918886,20314,nsp15endo
267,WHCoV_35earlyB_sz44_nsp15endo_20380_20511,1.0711979792534632e-05,0.9996404283592589,0.0003595716407410743,20380,nsp15endo
268,WHCoV_35earlyB_sz44_nsp15endo_20446_20577,0.0,1.0,0.0,20446,nsp15endo
269,WHCoV_35earlyB_sz44_nsp15endo_20512_20643,0.0,1.0,0.0,20512,nsp15endo
270,WHCoV_35earlyB_sz44_nsp16OMT_20710_20841,1.0659950753370466e-05,0.9996400688103746,0.0003599311896254065,20710,nsp16OMT
271,WHCoV_35earlyB_sz44_nsp16OMT_20776_20907,0.0,1.0,0.0,20776,nsp16OMT
272,WHCoV_35earlyB_sz44_nsp16OMT_20842_20973,2.6488341266959137e-06,0.9998732974342731,0.00012670256572688832,20842,nsp16OMT
273,WHCoV_35earlyB_sz44_nsp16OMT_20908_21039,1.5966067966220792e-06,0.9999016312812524,9.83687187475768e-05,20908,nsp16OMT
274,WHCoV_35earlyB_sz44_nsp16OMT_20974_21105,0.0,1.0,0.0,20974,nsp16OMT
275,WHCoV_35earlyB_sz44_nsp16OMT_21040_21171,2.560081842053223e-06,0.999748566040701,0.0002514339592990522,21040,nsp16OMT
276,WHCoV_35earlyB_sz44_nsp16OMT_21106_21237,8.360415484948204e-06,0.9996398089421346,0.00036019105786544436,21106,nsp16OMT
277,WHCoV_35earlyB_sz44_nsp16OMT_21172_21303,7.341641748322184e-06,0.9997890620980604,0.00021093790193960071,21172,nsp16OMT
278,WHCoV_35earlyB_sz44_nsp16OMT_21304_21435,0.0,1.0,0.0,21304,nsp16OMT
279,WHCoV_35earlyB_sz44_nsp16OMT_21370_21501,0.0,1.0,0.0,21370,nsp16OMT
280,WHCoV_35earlyB_sz44_nsp16OMT_21421_21552,0.0,1.0,0.0,21421,nsp16OMT
281,WHCoV_35earlyB_sz44_Spike_21569_21700,4.098499141439638e-05,0.9987759633872233,0.0012240366127767022,21569,Spike
282,WHCoV_35earlyB_sz44_Spike_21767_21898,0.0003990421184784796,0.9877281815585162,0.01227181844148384,21767,Spike
283,WHCoV_35earlyB_sz44_Spike_21833_21964,0.0005173928273826846,0.9859249364867334,0.014075063513266595,21833,Spike
284,WHCoV_35earlyB_sz44_Spike_21899_22030,4.09221606636814e-06,0.9998425156849298,0.0001574843150702332,21899,Spike
285,WHCoV_35earlyB_sz44_Spike_21965_22096,8.988610224967293e-06,0.9813968834069337,0.01860311659306635,21965,Spike
286,WHCoV_35earlyB_sz44_Spike_22031_22162,4.4577323768217094e-05,0.9861663442940042,0.013833655705995818,22031,Spike
287,WHCoV_35earlyB_sz44_Spike_22097_22228,7.33664153479328e-05,0.9980768231197046,0.0019231768802954186,22097,Spike
288,WHCoV_35earlyB_sz44_Spike_22163_22294,4.5701516365679444e-05,0.9988145774929915,0.0011854225070084823,22163,Spike
289,WHCoV_35earlyB_sz44_Spike_22229_22360,3.954028040238407e-05,0.9991759702286017,0.0008240297713982825,22229,Spike
290,WHCoV_35earlyB_sz44_Spike_22295_22426,2.6683885007379808e-05,0.9994437885346976,0.0005562114653023809,22295,Spike
291,WHCoV_35earlyB_sz44_Spike_22361_22492,0.0,1.0,0.0,22361,Spike
292,WHCoV_35earlyB_sz44_Spike_22427_22558,0.0,1.0,0.0,22427,Spike
293,WHCoV_35earlyB_sz44_Spike_22691_22822,0.0,1.0,0.0,22691,Spike
294,WHCoV_35earlyB_sz44_Spike_22757_22888,3.060548028310218e-05,0.9992494447422839,0.0007505552577160568,22757,Spike
295,WHCoV_35earlyB_sz44_Spike_22823_22954,5.057071702782498e-05,0.9989408649602826,0.0010591350397174404,22823,Spike
296,WHCoV_35earlyB_sz44_Spike_22889_23020,2.724999360115089e-05,0.998991622711759,0.0010083772882409914,22889,Spike
297,WHCoV_35earlyB_sz44_Spike_22955_23086,8.249913026712303e-05,0.9985296442687748,0.0014703557312252258,22955,Spike
298,WHCoV_35earlyB_sz44_Spike_23021_23152,3.9392017763148596e-05,0.9990799937626696,0.0009200062373303508,23021,Spike
299,WHCoV_35earlyB_sz44_Spike_23087_23218,1.1188205304462419e-06,0.9999176548089591,8.2345191040889e-05,23087,Spike
300,WHCoV_35earlyB_sz44_Spike_23153_23284,0.0,1.0,0.0,23153,Spike
301,WHCoV_35earlyB_sz44_Spike_23219_23350,0.0,1.0,0.0,23219,Spike
302,WHCoV_35earlyB_sz44_Spike_23285_23416,3.3700210279604664e-06,0.976562127828503,0.023437872171496954,23285,Spike
303,WHCoV_35earlyB_sz44_Spike_23351_23482,1.5310670823571422e-05,0.9694652871021231,0.030534712897876903,23351,Spike
304,WHCoV_35earlyB_sz44_Spike_23417_23548,1.513047138047139e-05,0.9995707070707072,0.0004292929292928349,23417,Spike
305,WHCoV_35earlyB_sz44_Spike_23483_23614,0.00045671167917373364,0.9718742795665851,0.02812572043341488,23483,Spike
306,WHCoV_35earlyB_sz44_Spike_23549_23680,0.000557893964298923,0.9690030899333235,0.030996910066676486,23549,Spike
307,WHCoV_35earlyB_sz44_Spike_23615_23746,0.0,1.0,0.0,23615,Spike
308,WHCoV_35earlyB_sz44_Spike_23681_23812,0.0,1.0,0.0,23681,Spike
309,WHCoV_35earlyB_sz44_Spike_23747_23878,4.153262013518032e-06,0.9998413453910836,0.0001586546089163976,23747,Spike
310,WHCoV_35earlyB_sz44_Spike_23813_23944,6.123694879141804e-06,0.9998073518692074,0.00019264813079256093,23813,Spike
311,WHCoV_35earlyB_sz44_Spike_23879_24010,0.0,1.0,0.0,23879,Spike
312,WHCoV_35earlyB_sz44_Spike_23945_24076,0.0,1.0,0.0,23945,Spike
313,WHCoV_35earlyB_sz44_Spike_24011_24142,0.0,1.0,0.0,24011,Spike
314,WHCoV_35earlyB_sz44_Spike_24077_24208,3.7409705246594063e-06,0.9998494259363824,0.0001505740636176256,24077,Spike
315,WHCoV_35earlyB_sz44_Spike_24143_24274,2.23724899340917e-06,0.9998835565166765,0.00011644348332351395,24143,Spike
316,WHCoV_35earlyB_sz44_Spike_24209_24340,0.0,1.0,0.0,24209,Spike
317,WHCoV_35earlyB_sz44_Spike_24275_24406,8.56856884280385e-06,0.9997721168714903,0.00022788312850974268,24275,Spike
318,WHCoV_35earlyB_sz44_Spike_24341_24472,8.313588560502142e-06,0.9997755331088665,0.00022446689113353457,24341,Spike
319,WHCoV_35earlyB_sz44_Spike_24407_24538,0.0,1.0,0.0,24407,Spike
320,WHCoV_35earlyB_sz44_Spike_24473_24604,0.0,1.0,0.0,24473,Spike
321,WHCoV_35earlyB_sz44_Spike_24539_24670,0.0,1.0,0.0,24539,Spike
322,WHCoV_35earlyB_sz44_Spike_24605_24736,0.0,1.0,0.0,24605,Spike
323,WHCoV_35earlyB_sz44_Spike_24671_24802,0.0,1.0,0.0,24671,Spike
324,WHCoV_35earlyB_sz44_Spike_24737_24868,1.6942590175121428e-05,0.9995597870597869,0.00044021294021312496,24737,Spike
325,WHCoV_35earlyB_sz44_Spike_24803_24934,1.5931320038305187e-05,0.9995667397163657,0.0004332602836343291,24803,Spike
326,WHCoV_35earlyB_sz44_Spike_24869_25000,0.0,1.0,0.0,24869,Spike
327,WHCoV_35earlyB_sz44_Spike_24935_25066,8.90302581472798e-06,0.9997677119628339,0.00023228803716612845,24935,Spike
328,WHCoV_35earlyB_sz44_Spike_25001_25132,1.0650930656269974e-05,0.9997459309249703,0.0002540690750296726,25001,Spike
329,WHCoV_35earlyB_sz44_Spike_25067_25198,2.2494404580536463e-05,0.9993565418247814,0.000643458175218603,25067,Spike
330,WHCoV_35earlyB_sz44_Spike_25133_25264,2.684354130826946e-05,0.9992059633770864,0.000794036622913552,25133,Spike
331,WHCoV_35earlyB_sz44_Spike_25199_25258,2.885207355755962e-05,0.9992823759987938,0.0007176240012062296,25199,Spike
332,WHCoV_35earlyB_sz44_Spike_25328_25381,1.3419871274322813e-05,0.9995084432107333,0.0004915567892667116,25328,Spike
333,WHCoV_35earlyB_sz44_ORF3a_25414_25545,6.215787664605326e-05,0.9978019074793253,0.0021980925206747104,25414,ORF3a
334,WHCoV_35earlyB_sz44_ORF3a_25480_25611,7.870774531300831e-05,0.9961117527360728,0.0038882472639272248,25480,ORF3a
335,WHCoV_35earlyB_sz44_ORF3a_25546_25677,5.642911680807271e-05,0.9976418732782375,0.002358126721762499,25546,ORF3a
336,WHCoV_35earlyB_sz44_ORF3a_25612_25743,1.7668153625247232e-05,0.9974627339042146,0.0025372660957854176,25612,ORF3a
337,WHCoV_35earlyB_sz44_ORF3a_25678_25809,2.7867345595501905e-05,0.9974338914097929,0.002566108590207117,25678,ORF3a
338,WHCoV_35earlyB_sz44_ORF3a_25744_25875,2.9497392333565625e-05,0.9974391070776595,0.0025608929223405186,25744,ORF3a
339,WHCoV_35earlyB_sz44_ORF3a_25810_25941,2.5764461892246113e-05,0.9974195883752192,0.002580411624780843,25810,ORF3a
340,WHCoV_35earlyB_sz44_ORF3a_26008_26139,1.8298917529819056e-08,0.9982729115656976,0.0017270884343023596,26008,ORF3a
341,WHCoV_35earlyB_sz44_ORF3a_26086_26217,0.0015909568108643402,0.9966548227749372,0.0033451772250627787,26086,ORF3a
342,WHCoV_35earlyB_sz44_ORF4E_26338_26469,0.0,1.0,0.0,26338,ORF4E
343,WHCoV_35earlyB_sz44_ORF4E_26362_26418,0.0,1.0,0.0,26362,ORF4E
344,WHCoV_35earlyB_sz44_ORF5M_26526_26657,0.0,1.0,0.0,26526,ORF5M
345,WHCoV_35earlyB_sz44_ORF5M_26592_26723,0.0,1.0,0.0,26592,ORF5M
346,WHCoV_35earlyB_sz44_ORF5M_26658_26789,1.8018141092486597e-06,0.9998517631631461,0.0001482368368539433,26658,ORF5M
347,WHCoV_35earlyB_sz44_ORF5M_26724_26855,3.858222735281779e-06,0.9997833563517209,0.00021664364827911342,26724,ORF5M
348,WHCoV_35earlyB_sz44_ORF5M_26790_26921,0.0,1.0,0.0,26790,ORF5M
349,WHCoV_35earlyB_sz44_ORF5M_26856_26987,0.0,1.0,0.0,26856,ORF5M
350,WHCoV_35earlyB_sz44_ORF5M_26922_27053,0.0,1.0,0.0,26922,ORF5M
351,WHCoV_35earlyB_sz44_ORF5M_26988_27119,0.0,1.0,0.0,26988,ORF5M
352,WHCoV_35earlyB_sz44_ORF5M_27054_27185,0.0,1.0,0.0,27054,ORF5M
353,WHCoV_35earlyB_sz44_ORF7a_27520_27651,2.2668877248088974e-05,0.9993552546744037,0.0006447453255963298,27520,ORF7a
354,WHCoV_35earlyB_sz44_ORF7a_27586_27717,1.7438267153649312e-05,0.9995388669301712,0.00046113306982875635,27586,ORF7a
355,WHCoV_35earlyB_sz44_ORF7a_27625_27756,1.5116835586875488e-05,0.9995778941608693,0.0004221058391307153,27625,ORF7a
356,WHCoV_35earlyB_sz44_ORF8_27954_28085,2.9482225458485736e-05,0.9990672272968925,0.0009327727031075428,27954,ORF8
357,WHCoV_35earlyB_sz44_ORF8_27954_28085.1,2.9482225458485736e-05,0.9990672272968925,0.0009327727031075428,27954,ORF8
358,WHCoV_35earlyB_sz44_ORF8_28020_28151,2.7428776376043304e-05,0.9656037067320792,0.03439629326792082,28020,ORF8
359,WHCoV_35earlyB_sz44_ORF8_28020_28151.1,2.7428776376043304e-05,0.9656037067320792,0.03439629326792082,28020,ORF8
360,WHCoV_35earlyB_sz44_ORF8_28086_28217,5.908137537925095e-05,0.9391041697362591,0.0608958302637409,28086,ORF8
361,WHCoV_35earlyB_sz44_ORF8_28086_28217.1,5.908137537925095e-05,0.9391041697362591,0.0608958302637409,28086,ORF8
362,WHCoV_35earlyB_sz44_ORF8_28125_28256,9.119809728279951e-05,0.9454295841445775,0.05457041585542255,28125,ORF8
363,WHCoV_35earlyB_sz44_ORF8_28125_28256.1,9.119809728279951e-05,0.9454295841445775,0.05457041585542255,28125,ORF8
364,WHCoV_35earlyB_sz44_ORF9N_28298_28429,2.4168367931097176e-05,0.9994570937898178,0.0005429062101821591,28298,ORF9N
365,WHCoV_35earlyB_sz44_ORF9N_28326_28457,1.6523277506119843e-05,0.9575403745545568,0.04245962544544324,28326,ORF9N
366,WHCoV_35earlyB_sz44_ORF9N_28364_28495,2.8788937884294786e-05,0.9991912366912368,0.0008087633087632273,28364,ORF9N
367,WHCoV_35earlyB_sz44_ORF9N_28392_28523,0.0,1.0,0.0,28392,ORF9N
368,WHCoV_35earlyB_sz44_ORF9N_28430_28561,9.985912991475592e-06,0.9995718327089226,0.00042816729107741924,28430,ORF9N
369,WHCoV_35earlyB_sz44_ORF9N_28443_28574,3.7297783977222444e-06,0.9998496513466573,0.00015034865334273562,28443,ORF9N
370,WHCoV_35earlyB_sz44_ORF9N_28496_28627,2.157567127307219e-06,0.9998856489422526,0.00011435105774737497,28496,ORF9N
371,WHCoV_35earlyB_sz44_ORF9N_28562_28693,4.330700116235112e-05,0.9990038074375424,0.0009961925624576429,28562,ORF9N
372,WHCoV_35earlyB_sz44_ORF9N_28628_28759,5.12177023096816e-05,0.9986543759271034,0.0013456240728966229,28628,ORF9N
373,WHCoV_35earlyB_sz44_ORF9N_28694_28825,1.943585361230402e-05,0.9994339279686323,0.0005660720313677148,28694,ORF9N
374,WHCoV_35earlyB_sz44_ORF9N_28758_28889,0.0001766772695336384,0.9858855218855207,0.0141144781144793,28758,ORF9N
375,WHCoV_35earlyB_sz44_ORF9N_28821_28883,0.00019926454116992432,0.9832431968409304,0.016756803159069578,28821,ORF9N
376,WHCoV_35earlyB_sz44_ORF9N_28964_29089,2.919656160074266e-06,0.9998499278499279,0.0001500721500721225,28964,ORF9N
377,WHCoV_35earlyB_sz44_ORF9N_29024_29155,3.7040667133916995e-06,0.9998343220565444,0.00016567794345556663,29024,ORF9N
378,WHCoV_35earlyB_sz44_ORF9N_29090_29221,0.0,1.0,0.0,29090,ORF9N
379,WHCoV_35earlyB_sz44_ORF9N_29156_29287,1.650113944321265e-05,0.9995454545454546,0.0004545454545453742,29156,ORF9N
380,WHCoV_35earlyB_sz44_ORF9N_29222_29353,2.3336831210712258e-05,0.9994604951343721,0.0005395048656279267,29222,ORF9N
381,WHCoV_35earlyB_sz44_ORF9N_29399_29530,3.09125282045327e-05,0.9993951026580585,0.0006048973419414683,29399,ORF9N
382,WHCoV_35earlyB_sz44_ORF9N_29411_29485,2.580346388011292e-05,0.9993031766944811,0.000696823305518901,29411,ORF9N
